name,lat,long,within
Grange of Nilteen,54.71234849,-6.123290133,Antrim Upper
Donegore,54.74560313,-6.124828625,Antrim Upper
Royal Hillsborough,54.45544191,-6.075881153,"Iveagh Lower, Upper Half"
Tullyrusk,54.60548995,-6.110769551,Massereene Upper
Portmarnock,53.42470708,-6.135500797,Coolock
Carnmoney,54.68413298,-5.941879926,Belfast Lower
Killinchy,54.4683956,-5.731438169,Dufferin
Glenwhirry,54.83996289,-6.053558047,Antrim Lower
Blaris (Antrim portion),54.5065909,-6.086441779,Massereene Upper
Kilcoole,53.11668952,-6.088483279,Newcastle
Baldoyle,53.40184606,-6.145914825,Coolock
Blaris (Iveagh portion),54.48091658,-6.08917228,"Iveagh Lower, Upper Half"
Ennereilly,52.85492166,-6.103337901,Arklow
Derriaghy,54.55934401,-6.072086811,Massereene Upper
Baldongan,53.55586185,-6.127273204,Balrothery East
Kilclief,54.3267193,-5.556488432,Lecale Lower
Grey Abbey,54.55037627,-5.562299151,Ards Lower
Rashee,54.79758705,-6.05172566,Antrim Upper
Grange of Inispollan,55.13191471,-6.082289114,Glenarm Lower
Ballymartin,54.70633328,-6.053071421,Belfast Lower
Blaris (Castlereagh Upper portion),54.4964696,-6.033778319,Castlereagh Upper
Grange of Doagh,54.75077158,-6.022534939,Antrim Upper
Comber (Castlereagh Lower portion),54.54172416,-5.782429082,Castlereagh Lower
Knockbreda (Castlereagh Upper portion),54.57037217,-5.892331512,Castlereagh Upper
Lambeg (Antrim portion),54.52612414,-6.026799502,Massereene Upper
Annahilt,54.43570497,-5.982489176,"Iveagh Lower, Lower Half"
Lambeg (Down portion),54.52439391,-6.008944228,Castlereagh Upper
Ballycor,54.79906549,-5.980587979,Antrim Upper
Newtownards,54.59885274,-5.686822117,Castlereagh Lower
Drumbeg (Antrim portion),54.55373475,-5.990995766,Belfast Upper
Magherahamlet,54.36723228,-5.936123853,Kinelarty
Killaney,54.46644353,-5.898863848,Castlereagh Upper
Drumbeg (Down portion),54.49216119,-5.978797736,Castlereagh Upper
Islandmagee,54.81503013,-5.727682387,Belfast Lower
Down,54.31196816,-5.740358403,Lecale Upper
Glynn,54.80718239,-5.794292437,Belfast Lower
Kilwaughter,54.84731965,-5.926954611,Glenarm Upper
Bright,54.27253123,-5.69025024,Lecale Upper
Loughinisland,54.31957743,-5.8486913,Kinelarty
Magheradrool,54.39794684,-5.897273861,"Iveagh Lower, Lower Half"
Ardquin,54.40762758,-5.554234245,Upper Ards
Holywood,54.62778155,-5.826609497,Castlereagh Lower
Saintfield,54.46363195,-5.84946247,Castlereagh Upper
Dundonald,54.5941523,-5.791001464,Castlereagh Lower
Raloo,54.79819418,-5.858872672,Belfast Lower
Ballytrustan,54.38637976,-5.512310861,Upper Ards
Comber (Castlereagh Upper portion),54.53808379,-5.855038534,Castlereagh Upper
Knockbreda (Castlereagh Lower portion),54.57990713,-5.841111349,Castlereagh Lower
Saul,54.35434078,-5.658660587,Lecale Lower
Ballee,54.31015409,-5.641912373,Lecale Lower
Ardglass,54.2669718,-5.615600843,Lecale Lower
Ballykinler,54.26329906,-5.808283433,Lecale Upper
Tyrella,54.26024073,-5.774870363,Lecale Upper
Templecorran,54.76978194,-5.749783911,Belfast Lower
Dunsfort,54.29688399,-5.59157755,Lecale Lower
Killyleagh,54.41436058,-5.695102112,Dufferin
Kilroot,54.74465003,-5.76290883,Belfast Lower
Rathmullan,54.26453122,-5.69899382,Lecale Upper
Kilmood,54.50194604,-5.724182193,Castlereagh Lower
Ballyculter,54.35245316,-5.590170393,Lecale Lower
St Andrews,54.47952022,-5.46868468,Upper Ards
Ballywalter,54.55285685,-5.500700395,Upper Ards
Tullnakill,54.51114951,-5.683583335,Castlereagh Lower
Inishargy,54.49577023,-5.513282,Upper Ards
Slanes,54.40590517,-5.473646482,Upper Ards
